video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"MSCN1XiGaaU","[나는 SOLO] 근황 말하다가 해명할 만큼 저희 할 말 많아요!","2023-05-31T22:00:16Z","UCIfadKo7fcwSfgARMTz7xzA","촌장엔터테인먼트TV","24","23.08.06","나는솔로|나는SOLO|애정촌|데프콘|이이경|전효성|스트레인저|솔로나라|데이트|데이팅프로그램|미팅|결혼|소개팅|SBSPlus|솔로|solo|커플|듀오|영수|영호|영식|영철|정수|종수|정식|순자|영자|정순|정숙|영숙|영순|정자|송해나|옥순|현숙|광수|상철|ENA","220017","0","0","633","https://i.ytimg.com/vi/MSCN1XiGaaU/default.jpg","False","True","안녕하세요 촌장엔터테인먼트입니다.결혼을 간절히 원하는 솔로 남녀들이 모여 사랑을 찾기 위해 고군분투하는 극사실주의 데이팅 프로그램 '나는 솔로'SBS Plus, ENA에서 매주 수요일 밤 10시 30분에 방영됩니다.2011년 짝 제작진이 그대로 모여 만드는 새로운 데이팅 프로그램우리는 여전히 결혼을 하고 싶은 분들을 위해 짝을 찾아주고자 합니다.솔로나라에서 사랑을 찾고 싶은 분들은 누구나 환영합니다.짝의 정신은 변함이 없습니다.  진심과 정직 그리고 애정!! '나는 솔로' 많은 시청 바랍니다.#나는솔로 #나는SOLO #솔로나라 #이이경 #데프콘 #송해나 #짝 #스트레인저"
"5IJRdyyD5Uc","언제나 처음처럼 먹기🤤","2023-05-29T10:00:02Z","UCCFLyWRmaMeQ0f4ndIeChOw","주호다","22","23.08.06","주호다|주호|퀸주호|큐영|서기|현석|헤어몬|어썸마운틴|먹방|먹방브이로그|일상브이로그","346402","0","0","302","https://i.ytimg.com/vi/5IJRdyyD5Uc/default.jpg","False","True","여러분 안녕하세요! 오늘 영상도 재밌게 봐주세요!!! 감사합니다🫶🫶🫶*이 영상의 저작권은 해당 채널에 있습니다. 해당 영상을 별도의 허가 없이 사용 및 2차 편집을 금지하며, 허가 문의는 다음 주소로 부탁드립니다.koheun@collabasia.co, hyungju@collabasia.coⓒ 2023. 주호다 All rights reserved"
"NeHaQZauFNs","[SUB] 야생의 형서씨가 나타났다❕🚨❕  비비 vs 편집, 숨 막히는 채널 방어전💦   [차린건 쥐뿔도 없지만] EP.20 #이영지 #비비 (ENG/JPN/SPA/IND)","2023-05-26T10:00:17Z","UChdqwmHLPoL3UJmm9Fw-LsA","차린건 쥐뿔도 없지만","22","23.08.06","kpop|케이팝|비비|이영지|김형서|나쁜년|불륜|비누|나비|fever|자국|점|가면무도회|사장님도박은재미로하셔야합니다|칸|화란","5736462","0","0","5171","https://i.ytimg.com/vi/NeHaQZauFNs/default.jpg","False","True","🔥차린건 쥐뿔도 없지만 스무 번째 축복 대상🔥 순수한 영혼에☁ 그렇지 못한 ㅌㅐ도🔥𝙉𝙖𝙠𝙚𝙙 𝘽𝙞𝘽𝙞, 닉값 제대로 한 ❤비비❤괜찮겠어?🤔비비는 어디로 튈지 모르는 야생의 요정인데💥영지를 들었다 놨다 하는 날 것의 매력,,🌀그러나 알고보면 세상 순수하고 솔직한 언니🌱아주 그냥 귀여운 김행서 ⚈̤᎑⚈̤🤍영zㅣ와 제작진 심쿵하게 한❤‍🔥비비 보러 오세요😘〰〰〰〰〰〰〰〰〰〰〰〰〰#유료광고 https://www.instagram.com/jimbeam_kr/* 경고 : 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다.[차린 건 쥐뿔도 없지만] 6월 2일(금) 저녁 7시 EP.21 공개🥂 구독 & 좋아요 & 알림설정 필수 🥂━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ [차린건 쥐뿔도 없지만] 이영지의 1:1 취중진담 프로젝트🍹 매주 금요일 오후 7시 업로드🍸구독하기 ▷https://www.youtube.com/channel/UChdqwmHLPoL3UJmm9Fw-LsA🍺CONTACT ▷ @youngji_gbbul_nocharim 🥂광고문의   ▷ Boxmedia.ad@gmail.com ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━#유료광고포함  #차린건쥐뿔도없지만 #차뿔없 #이영지 #LeeYoungji  @이영지 #비비 #Bibi"
"oxxrU6PrKe4","나 혼자 나름 잘먹고 잘산다! 쁘큐보이 없는 10일간의 홀로 브이로그🚶🏻‍♀️","2023-05-29T10:00:30Z","UC6KwCU8Y8Uw4h_Q0ptLZkqw","해쭈 [HAEJOO]","22","23.08.06","해쭈|가좍|쁘큐보이|카야|새삼이|브이로그|호주|foodtrip|foodie|australia|mukbang|먹방브이로그|먹방|해쭈먹방|cooking|요리|고매요리","724189","0","0","649","https://i.ytimg.com/vi/oxxrU6PrKe4/default.jpg","False","True","-비지니스 문의는 이쪽으로 👉🏽 haejoo@sandboxnetwork.net감성가득 인스타그램 👉🏽  https://instagram.com/hae_jooooo_미지의 그곳 해쭈 팬카페 👉🏽  https://m.cafe.naver.com/australiahaeju"
"YxyCPo099Ro","개그우먼들이 뒤집어놓은 엔조이커플 레전드 결혼식 2부 최종화🔥ep.3 Wedding day (SUB)","2023-05-31T08:45:12Z","UCj-durTg1W7uWsB8oq0u7kA","엔조이커플enjoycouple","24","23.08.06","엔조이커플|enjoycouple|먹방|mukbang|kpop|민뚜|라라|커플|영상|동영상|레전드|웃긴|개그|웃음참기|유머|연인|엔조이|역대급|모음|웃음|남친|여친|bf|gf|legend mukbang|legend|결혼식|조혜련|아나까나|개그우먼|엔조이커플결혼식|유재석|이용진|이무진|라치카|샘김|웃찾사","1962261","0","0","1325","https://i.ytimg.com/vi/YxyCPo099Ro/default.jpg","False","True","#엔조이커플 #wedding #2부 #개그우먼 저희가 이렇게 큰 축복 속에 결혼을 할 수 있었던 게모두 엔조잉분들 덕분이라는 것을 잘 알기 때문에응원해 주신 분들을 위해서라도10년 연애의 결실인 결혼식을최대한 열심히 준비하고 싶었습니다🥰🙏결혼식을 준비하면서 한 가지 목표가 있다면절대로 부러움의 대상이 아닌아무것도 가진 것 없던 저희에게도이렇게 꿈 같은 기적이 찾아왔던 것처럼여러분께도 그런 일들이 생길 거라는희망을 드리고 싶다는 생각뿐이었어요~!진심이 통해서인지 몰라도 날씨도 도와주고하객 여러분과 모두의 축복 속에 잘 마무리 할 수 있었습니다!! 2부에 함께해주신 모든 분들과 함께 고생해준 더새비 팀원들도 감사합니다❤왁자지껄했던 2부 결혼식도 재밌게 봐주시길 바라며! 언제나 그래왔던 것처럼 눈치 보지 말고 비교하지 말고 즐기면서 사랑하겠습니다!다시 한번 진심으로 감사드립니다🙏🌸엔조이커플 구독하기♡ - https://www.youtube.com/enjoycouple?sub_confirmation=1엔조이커플 인스타그램  enjoycouple instagram ▶https://www.instagram.com/enjoycouple/엔조이커플 페이스북  enjoycouple facebook▶https://www.facebook.com/enjoycouple임라라  LimlalaYouTube   ▶ https://www.youtube.com/channel/UCvdbrSd_DuybjYNR2ye5q0Ainstagram ▶https://www.instagram.com/limlalaland/손민수 MindduYouTube   ▶ https://www.youtube.com/channel/UC9xA0-QdssBhy7OVRGnaCsginstagram ▶ https://www.instagram.com/minsoorrr/"
"u1YXhrktUdk","[본편]💕공블리부터 동백이💕까지 드라마 흥행 보증수표 효진이 얼굴이 폈다 폈어 얘ㅠㅠㅠㅠㅠ","2023-05-28T08:00:05Z","UCN5XdqTDRbyjXPF5NXUqWdA","요정재형","22","23.08.06","정재형|요정재형|요정|페어리|강민경|걍밍경|유재석|뜬뜬|뚠뚠|이미주|미주|런닝맨|이적|다행이다|안테나뮤직|안테나|유희열|이효리|해듬이|강아지|반려견|반려인|해듬|시각장애인|시각장애인 안내견|안내견|안내견학교|삼성화재 안내견학교|피아노|피아노 연주|정재형 피아노|무한도전|무한도전 정재형|순정마초|무한도전 순정마초|정재형 순정마초|애견인|파리지앵|프랑스어|화분|정원|가드닝|베란다 가드닝|리트리버|래브라도 리트리버|엄정화|이상순|성시경|running|식물|식집사|식물 키우기|베란다 정원|정원 꾸미기|공효진|숲엔터|공블리|동백이|동백꽃필무렵|공효진 연기|케빈오|류승범|공효진 류승범|유퀴즈|유퀴즈 류승범|동백꽃|공효진 차기작|공효진 레전드|공효진 케빈오|공효진 결혼|케빈오 결혼|공효진 근황|공효진 케빈오 결혼|공효진 연애|공효진 결혼식|케빈오 연애|공효진 싸이월드|류승범 싸이월드","554703","0","0","538","https://i.ytimg.com/vi/u1YXhrktUdk/default.jpg","False","True","간만에 효진이 이렇게 웃는 모습으로 대화하니까 너무 좋댜...앞으로도 너의 모든 길을 응원해 효진아❤️#요정식탁 #공효진 #동백꽃필무렵"
"4yhuHg7Zjgg","우크라이나 전쟁이 1년 째 안 끝나는 이유 6분 요약","2023-05-28T04:00:02Z","UC5xLohcPE65Y-U62X6snmRQ","빠더너스 BDNS","23","23.08.06","comedy|코미디|코메디|스케치코미디|웃긴영상|문상훈|꽁트|레전드|문쌤|문상훈 문쌤|문상훈 강사|문상훈 인강|문상훈 강의|문상훈 한국지리|문쌤 한국지리|한국지리 문쌤 강의|한국지리 문쌤 에어드랍|문쌤 인강|문쌤 에어드랍|문쌤 이기상|문쌤 레전드|문쌤 강의|일타강사|문쌤 현강|일타강사 문쌤|문쌤 정승제|한국지리 일타강사|한국지리 인강|한지 인강|한국지리|모의고사 한국지리|문쌤 현우진|현우진|이지영|이기상|우크라이나|러시아","1865426","0","0","2476","https://i.ytimg.com/vi/4yhuHg7Zjgg/default.jpg","False","True","#문쌤 #우크라이나 #러시아 Instagram @bdnspresents"
"swJVO9DyTuI","아르헨티나 육식의 모든 것 : 초리판, 밀라네사, 로미토, 그리고 메시 버거 (feat. 세계에서 가장 긴 아이스크림)","2023-05-30T09:37:08Z","UC0VR2v4TZeGcOrZHnmwbU_Q","육식맨 YOOXICMAN","24","23.08.06","요리|레시피|육식|고기|육식맨|고기요리|YOOXICMAN|아르헨티나|초리판|밀라네사|로미토|메시 버거|초리|부에노스아이레스|Chori|Choripán|파리야|Parrilla|라 보카|La Boca|엘 클룹 델 라 밀라네사|El Club de la Milanesa|Napolitana|밀라네사 나폴리타나|Hard Rock Cafe|라 람브라|La Rambla|Lomito","643960","0","0","729","https://i.ytimg.com/vi/swJVO9DyTuI/default.jpg","False","True","[육식맨 YOOXICMAN 채널 소개]고기 없이 못 사는 육식주의자를 위한 본격 육식 요리 채널!!!평범한 아파트 가정집에서 평범하지 않은 고기 요리에 도전합니다!유튜브, 인스타그램 외 소셜 미디어를 운영하지 않으며특히 페이스북과 인스타그램의 제 영상은 100% 무단도용(불펌)이니 신고와 제보를 부탁드립니다.인스타그램 : https://www.instagram.com/yooxicman/비즈니스 메일 : yooxicman@gmail.com육식맨 채널에 멤버십 가입하시면 라이브 풀버전 등 더 많은 영상을 시청하실 수 있습니다!https://www.youtube.com/channel/UC0VR2v4TZeGcOrZHnmwbU_Q/join[육식맨 영상의 4대 목표]◇ 참 보기 좋고 먹어 보고 싶은 육식◇ 군더더기, 시간 낭비 없이 깔끔한 영상 편집◇ 흥미로우면서 진실한 리액션◇ 꽤 도움이 되며 부담스럽지 않은 요리 정보[BGM]유튜브 저작권 해결되는 구독형 유료 음원 사이트 Artlisthttps://artlist.io/Yooxicman-1309311이 URL을 통해 구독하시면 2개월 추가 혜택을 받으실 수 있고, 저도 2개월 구독 연장 혜택을 받습니다."
"swKB671ekfM","[4K] 에스파 닝닝(aespa NINGNING) “그런 일은” Band LIVE Concert │닝닝이의 첫 솔로 밴드라이브💗 [it’s KPOP LIVE 잇츠라이브]","2023-05-28T08:00:12Z","UCB9e3pof1o83aa0kkaoeJGA","it's Live","24","23.08.06","aespa|에스파|닝닝|NINGNING|그런 일은|Something Like That|에스파 닝닝|그런일은|aespa NINGNING|카리나|윈터|지젤|Next lever|Spicy|Thirsty|에스파 닝닝 잇츠라이브|글로벌 그룹|aespa NINGNING KPOP|KPOP GROUP|KPOP Idol|KPOP|MDR|잇츠라이브|itsLive|Band|Band LIVE|밴드|밴드라이브|콘서트|온라인콘서트|온콘|공연|축제","1192979","0","0","8190","https://i.ytimg.com/vi/swKB671ekfM/default.jpg","False","True","잇츠라이브를 찾아온 에스파 닝닝 (aespa NINGNING)!!😍감미로운 보이스와 애절한 감성으로 재해석한에스파 닝닝의 ‘그런 일은 (Something Like That)’ 무대를 지금 바로 만나보세요🖤 aespa NINGNING - “Something Like That (by Hwayobi)”#itsLive #에스파 #닝닝 #그런일은 #Something_Like_That #aespa #NINGNING #Cover #화요비 #밴드 #KPOP #잇츠라이브"
"nbCwmHaoN-A","이 사람은 왜 계속 망하는 걸까..?","2023-05-29T03:00:27Z","UCdtRAcd3L_UpV4tMXCw63NQ","피지컬갤러리","17","23.08.06","[none]","1262718","0","0","1574","https://i.ytimg.com/vi/nbCwmHaoN-A/default.jpg","False","True","#피지컬갤러리 #김계란 #핏블리 #치즈볼 #칼로바이💪전국민 근손실방지 콜라보 계란절2💪인기상품 최대80% 특가 할인 찬스-이벤트 기간 : 5/26 ~ 6/4☞https://bit.ly/3OGXAX3🥚계란절 시즌2 2023 컬래버레이션🥚✅칼로바이 BEST■퍼펙트 파워쉐이크 대용량 2kg76,900원 → 쿠폰할인가 66,900원-💌1만원 추가할인쿠폰 증정-단백질 31g/흡수빠른 WPI+WPC 홤금비율조합상품링크 : https://bit.ly/3MXJ1x7■퍼펙트 파워쉐이크 포대유청 2kg49,900원 → 39,900D원-단백질 22.3g/농축유청단백질 WPC상품링크 : https://bit.ly/3BUMlme■프로틴 스파클링 24개입27,900원 → 22,800원-단백질 14g/무설탕&유당 0%상품링크 : https://bit.ly/43uERSC■퍼펙트 파워쉐이크 20g 18개입 27,900원 → 22,800원-단백질 20g/바로 마시는 RTD 테트라팩상품링크 : https://bit.ly/3qcWiZK외 25 종의 인기상품를 경험해보세요~※ 본 이벤트는 재고 소진 등 당사 사정에 의해 고지 없이 변경 또는 종료될 수 있습니다.※ 주문폭주로 인한 유선 상담이 지연될 수 있어 홈페이지 내 상품문의 게시판 이용을 권장 드립니다."
"0HM6191phwE","결혼식에 최애가수가 왔을때 역대급 신부 라라반응?!(신랑은 왜울어ㅠㅠ) ep.2 If my bias would go to wedding to sing (SUB)","2023-05-28T03:00:55Z","UCj-durTg1W7uWsB8oq0u7kA","엔조이커플enjoycouple","24","23.08.06","엔조이커플|enjoycouple|먹방|mukbang|kpop|민뚜|라라|커플|영상|동영상|레전드|웃긴|개그|웃음참기|유머|연인|엔조이|역대급|모음|웃음|남친|여친|bf|gf|legend mukbang|legend|엑소|수호|EXO|SUHO|surpriseevent|surprise|event|wedding|Bride|Groom|prank|moving|Emotional|weddingsong","4434743","0","0","3452","https://i.ytimg.com/vi/0HM6191phwE/default.jpg","False","True","#EXO #수호 #축가여러분.. 저는 이제 여한이 없습니다 ㅠㅠ12년 덕생중에 가장 행복하고 정말 꿈만 같은 순간이었어요..흔쾌히 결혼을 축하해주러 와준 우리 수호님 정말 감사랑합니다!! 평생 잊지 않을게요! 🥹🫶🏻💗그리고!! 이 모든 것을 준비해준 내 남친 아니 이제 남편인 손민수! 내가 평생 사랑해줄게🥰 민뚜야 근데 왜 너가 더 울어?🤣😂엔조이커플 구독하기♡ - https://www.youtube.com/enjoycouple?sub_confirmation=1엔조이커플 인스타그램  enjoycouple instagram ▶https://www.instagram.com/enjoycouple/엔조이커플 페이스북  enjoycouple facebook▶https://www.facebook.com/enjoycouple임라라  LimlalaYouTube   ▶ https://www.youtube.com/channel/UCvdbrSd_DuybjYNR2ye5q0Ainstagram ▶https://www.instagram.com/limlalaland/손민수 MindduYouTube   ▶ https://www.youtube.com/channel/UC9xA0-QdssBhy7OVRGnaCsginstagram ▶ https://www.instagram.com/minsoorrr/"
"TQhcLsXSfYg","[ROAD TO UFC] 크리스 호프먼 vs 유상훈","2023-05-28T14:30:07Z","UCtybqqaTj6Nx74Azdz1KrsA","tvN SPORTS","17","23.08.06","r ufc|raul rosas jr ufc 282|raul rosas ufc|rock ufc|rodtang ufc|rojas jr ufc|ronda rousey ufc|royce gracie ufc|slams in ufc|slap ufc|staredown ufc|sterling ufc|ufc|ufc 278|ufc 279|ufc 280|ufc 281|ufc 282|ufc 284|ufc 285|ufc ko|ufc russia|ufc seoul|ufc submissions|ufc 강경호|ufc 게임|ufc 경기|ufc 그래플링|ufc 기절|ufc 김동현|ufc 김동현 레전드|ufc 김민우|ufc 김지연|ufc 난타전|ufc 누르마고메도프|ufc 명장면|ufc 정다운|ufc 최두호|ufc 하이라이트|김동현 ufc|김민우 ufc","695263","0","0","2479","https://i.ytimg.com/vi/TQhcLsXSfYg/default.jpg","False","True","[ROAD TO UFC] 크리스 호프먼(Chris Hofmann) vs 유상훈(Sang Hoon Yoo)논토너먼트 웰터급"
"9_nu3bnLs3Y","Stray Kids 특(S-Class) M/V Teaser 2","2023-05-29T14:59:58Z","UCaO6TYtlC8U5ttz62hTrZgg","JYP Entertainment","10","23.08.06","JYP Entertainment|JYP|Stray Kids|스트레이 키즈|SKZ|스키즈|방찬|BANG CHAN|리노|이민호|LEE KNOW|MINHO|LEEMINHO|창빈|서창빈|CHANGBIN|SEOCHANGBIN|현진|황현진|HYUNJIN|HWANGHYUNJIN|한|한지성|HAN|HANJISUNG|필릭스|FELIX|승민|김승민|SEUNGMIN|KIMSEUNGMIN|아이엔|양정인|I.N|YANGJEONGIN|stray kids comeback|스트레이 키즈 컴백|스키즈 컴백|skz comeback|skz teaser|skz mv teaser|5STAR|Stray Kids 5STAR|SKZ 5STAR|스트레이 키즈 5star|스키즈 5star|s-class teaser|특 티저|s-class mv teaser|특 뮤비 티저|스키즈 특|skz s-class|특 안무|s-class choreography","2778226","0","0","17584","https://i.ytimg.com/vi/9_nu3bnLs3Y/default.jpg","False","True","Stray Kids(스트레이 키즈) 특(S-Class) M/V Teaser 2💫 Listen to ＜★★★★★ (5-STAR)＞ now!https://Stray-Kids.lnk.to/5-STARStray Kids ★★★★★ (5-STAR)iTunes & Apple Music: https://Stray-Kids.lnk.to/5-STAR/AppleMusic Spotify: https://Stray-Kids.lnk.to/5-STAR/SpotifyStray Kids Official YouTube: https://www.youtube.com/c/StrayKidsStray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/Stray Kids Official Instagram: https://www.instagram.com/realstraykids/Stray Kids Official Twitter: https://twitter.com/Stray_KidsStray Kids Official TikTok: https://www.tiktok.com/@jypestraykidsStray Kids Official Fan's: https://fans.jype.com/StrayKids#StrayKids #스트레이키즈#5_STAR#특 #S_Class#StrayKidsComeback#YouMakeStrayKidsStayCopyrights 2023 ⓒ JYP Entertainment. All Rights Reserved."
"qglffq44cbc","강형욱한테 자랑 다 뺏기고 칸으로 간 블랙핑크 제니. [강형욱의개스트쇼] EP.13","2023-05-26T10:00:10Z","UCee1MvXr6E8qC_d2WEYTU5g","강형욱의 보듬TV","15","23.08.06","강형욱|강형욱훈련사|보듬|보듬컴퍼니|BODEUM|강아지|반려견|Dog|puppy|いぬ|子犬|小犬|こいぬ|교육|훈련|세나개|discipline|training|訓練|教育|반려동물|dogyoutube|강아지유튜브|doggy|ボドゥム|カン・ヒョンウク|hunterkang|Koreandogtrainer|개훌륭|개는훌륭하다|강아지강씨|Dogs Are Incredible|KBS|Kang Hyong Wook|반려견행동전문가|훈련사|trainer|handler|Trained attendant|doggy guru|guru|dog whisperer","6082726","0","0","8822","https://i.ytimg.com/vi/qglffq44cbc/default.jpg","False","True","재주는 제니가 넘고 쿠마는 강형욱만 봄. 🐻🌷(팔자 주름 주의) 광대야 내려가. 아니 올라가. 아니 내려… 아니 올…🐕 산책할 땐 튼튼한 가슴줄 착용 필수 🐕▶▷ https://bit.ly/3ID2ksK ◁◀영상 내 번역 자막은 유튜브 번역 No.1, 자메이크에서 제작하였습니다. 유튜브 채널 성장의 시작은 자메이크 (https://bit.ly/Bodeumofficial)#강형욱 #블랙핑크 #blackpink #제니 #jennie #쿠마 #포메라니안 #반려견Copyright ⓒ 2023 Studio Episode - All Rights Reserved"
"LVvTPoHV2kw","공공기관마저 ‘MZ’ 줄사표…대책은? / KBS  2023.05.29.","2023-05-29T12:50:40Z","UCGNza5Bq2fQFYquMgd9CeHg","KBS대전 뉴스","25","23.08.06","공공기관|공무원|공무원 시험|공무원 준비|공무원 시험준비|공무원 박봉|박봉|조직문화|공무원 조직문화|공무원 퇴사|지자체 대책마련|퇴직 공무원|공무원 퇴사자|신입공무원|신입공무원 퇴사자|신입공무원 퇴사|퇴직자|공무원 퇴직자|공무원 시험 열풍|공직|경직된 조직문화|워라밸|공무원 연봉|공무원 워라밸|공무원 조직","1480840","0","0","8743","https://i.ytimg.com/vi/LVvTPoHV2kw/default.jpg","False","True","[리포트] 지난해 대전과 세종, 충남 지역에서 퇴직한 공무원은 5천7백여 명, 이 가운데 3년도 안 돼 그만 둔 신입 공무원 퇴사자가  천2백 명으로 전체의 21%를 차지했습니다. 특히, 충남도는  3년 차 미만 퇴직자가  10년 전보다 5배 가까이 늘어 변화가 두드러졌습니다. 박봉에 과다한 업무, 경직된 조직문화가 공직을 떠나는 이유로 꼽힙니다. 한때 '공무원 시험 열풍'까지 일으키며 인기 직종으로 꼽혔지만 2011년 93대 1까지 치솟았던 9급 공무원시험 경쟁률은  올해 22대 1로 역대 최저를 기록했습니다. [권영민/대전시 가양동 : 저는 워라밸을 중심적으로 선택할 것 같아요. 연봉이 그 다음으로 클 것 같고요.] [강선미/충남대학교 3학년 : 지금까지는 연봉과 워라밸을 제일 중시하는데 두 개를 다 잡기는 힘드니까. 주변에서는 워라밸을 중시하고 있는 것 같습니다.] MZ 세대 공무원의 줄사표가 잇따르면서 자치단체마다 대책 마련에 부심하고 있습니다. [조성직/대전시 인사혁신담당관 : 혼자 조직에 있지 않다는 공감대를 형성할 수 있는 소통의 공간을 만들려고... 갈등을 좀 해소하고자 올해부터 5급 이상 간부들을 별도로 (교육하고 있습니다.)] 일각에선 과도한 공무원 쏠림 현상이 해소됐다는 긍정적인 평가와 평생직장 개념이 사라진 사회 변화를 반영한 결과라는 분석이 나옵니다. [안기돈/충남대학교 경제학과 교수 : 옛날에 평생직장 이런 개념은 이제 지금은 그런 얘기를 하는 것은 바람직하지 않고... (잦은 이직과 퇴직은) 선진국에서는 아주 오래전부터 이미 벌어지고 있는 일입니다.] 하지만 잦은 퇴사로 인한 업무 공백과 사기 저하 등을 막기 위해 공무원 조직의 성찰과 대책도  필요해 보입니다. KBS 뉴스 한솔입니다. 촬영기자:유민철"
"JN7YG_Y4tzc","몰카하다가 갑자기 쫓겨날 위기","2023-05-28T09:50:26Z","UCVWmCRMdvjvxV2NNX-GaUIQ","하알라","24","23.08.06","하알라|코미디|코믹|개그|아프리카TV|아프리카|가족시트콤|엽캠|하선우|모델|야방|BJ|독립|미션","1144687","0","0","1213","https://i.ytimg.com/vi/JN7YG_Y4tzc/default.jpg","False","True","구독과 좋아요 한번씩 부탁드립니다.· 아프리카TV 방송국 : http://bj.afreecatv.com/chorong753· 인스타그램 : https://www.instagram.com/havely_2· 광고문의 : chorong753@naver.com· Copyright 2019. 하알라 All Rights Reserved.* 이 영상은 어떠한 경우에도 공식적인 허가 없이 영상의 일부 또는 전체를 복제, 전송, 배포하거나 변경하여 사용할 수 없습니다."
"1fHEnbSP48U","Colde 콜드 - 다시는 사랑한다 말하지 마 Don’t ever say love me (Feat. RM of BTS)","2023-05-29T12:00:12Z","UCZFpMuxoquMkvyWkBNFHMwQ","콜드 Colde","10","23.08.06","[none]","2516291","0","0","47757","https://i.ytimg.com/vi/1fHEnbSP48U/default.jpg","False","True","Colde 콜드 - 다시는 사랑한다 말하지 마 Don’t ever say love me (Feat. RM of BTS)Coldehttps://www.instagram.com/wavycolde/https://www.facebook.com/wavycolde/https://twitter.com/wavycolde/https://soundcloud.com/wavycolde/#Colde #RM #DontEverSayLoveMe #wavy #wavyseoul"
"EENMC363nqc","👖청바지,여름엔 제발 이렇게 입어보세요! 돈안들이고, 옷잘입는다는 소리 들어요💙유행따위 필요없는 데님룩 모음zip","2023-05-29T01:00:05Z","UCSrRZH9QT6li5PIAv0r_6QA","Bora Claire (보라끌레르)","26","23.08.06","패션|패션유튜버|스타일링|패션디자이너|룩북|데일리룩|ootd|스타일리스트|여자옷|원피스|데님|청바지|화이트|블랙|스트라이프|자켓|린넨자켓|반바지|부츠컷|와이드|연청|진청|찢청|디스트로이드|생지|나그랑|래글런|레터링|반팔티|긴팔|여름|여름데님|데님조합|청바지조합|여름청바지|수영복|바디슈트|핀터|핀터레스트|블라우스|셔츠|니트|여름니틑|여름가디건|발레리나|플랫|슈즈|신발|포인트|부츠|바지코디|청바지코디|데님코디|여름코디|반팔코디","233381","0","0","87","https://i.ytimg.com/vi/EENMC363nqc/default.jpg","False","True","반가워요 여러분💜유행이랑 계절에 상관없이 늘 입을 수 있는단 하나의 아이템 👖데님이잖아요👖오늘은 제가 사진 진짜 많이 준비했거든요😎데님을 무조건 예쁘게 입는 포인트들 다 알려드릴 거니깐오늘도 채널 고정😍[착장정보]가디건 : 몽돌[타임라인]00:00 오프닝00:34 화이트 & 데님06:38 블랙 & 데님08:57 스트라이프 & 데님10:18 재킷 & 데님11:31 다양한 상의 & 데님15:21 엔딩#사계절템 #데님 #꿀조합편집 : 옹두=============================================우우~ 안녕하세요 여러분 보라끌레르입니다.패션, 뷰티, 라이프 스타일을 다루고 있어요.패션 디자이너 경험으로 정보가 있는 재밌는 영상 많이 만들게요 그럼 또 만나요  ~ 뿅!인스타그램 https://www.instagram.com/boraclaire비즈니스 문의crownlions@gmail.com"
"dbcnFtUGxwk","[#습드소] 구조의 우선순위가 도의원? 아들을 방치한 의사가 자신을 구했을 때 (ft. 플랜A=강동주?! 플랜B=차진만) #낭만닥터김사부3 #DrRomantic3 #SBSdrama","2023-05-28T02:00:24Z","UC6erIDuvbOaAO-OT5rB2Xew","SBS Drama","24","23.08.06","sbs|20230528|한석규|윤나무|오민애|습드소|낭만닥터김사부|낭만닥터김사부3|낭만닥터김사부3요약|낭만닥터김사부39회|낭만닥터김사부310회|낭만닥터김사부3하이라이트|낭만닥터김사부3기획영상","744037","0","0","794","https://i.ytimg.com/vi/dbcnFtUGxwk/default.jpg","False","True","낭만닥터 김사부3 9-10회 기획 영상을 공개합니다.SBS 금토드라마 ‘낭만닥터 김사부3 (Dr.Romantic3)’☞ 금요일 밤 10시, 토요일 밤 9시 50분 본방송#낭만닥터김사부3 #윤나무 #오민애▶ Homepage : https://www.sbs.co.kr/tv/drama▶ Subscribe SBS Drama : https://bit.ly/2ShWout*프로그램 다시 보기✔ SBS홈페이지:https://programs.sbs.co.kr/tv/youtube?co=youtube&type=tv&content_id=E465824976&yt_channel=SBSDrama✔ WAVVE:https://www.wavve.com/player/vod?contentid=S01_E465824976.1&utm_campaign=2023_SBS&utm_source=youtube&utm_medium=movcon&utm_contents=SBSDrama"
